Peak_0.85V,Mean,Std_Dev,Energy,Skewness,Kurtosis,DCT_1,DCT_2,DCT_3,DCT_4,DCT_5
12.453239557813186,13.900151454315935,1.58536181631766,725170.6933164778,-0.3941790245551609,0.19971986843958422,52.08443452886371,-22.497878623382558,-5.0160817819927725,-22.753494545938842,-15.747536180330574
19.323154906512876,23.205545779647597,1.8156716076016486,2007346.8378680837,-0.5932043082933155,0.6093836408681836,45.5098227483069,-24.997906929675963,6.486308250886923,-29.843400854870687,-17.999705421670026
15.727616725291323,19.00666767321895,1.713603587978088,1349323.4064650799,-0.5679834588565162,0.6795342313693471,48.0493844855245,-18.17592101830715,6.816169609069473,-28.722130781304788,-22.789077604246316
12.496605440489379,16.31443411243658,1.6792129917899914,996572.8143024775,-0.4955422492594157,0.3864405745497268,46.50472251988427,-22.88928987135835,-2.7744825291199113,-30.57194283544281,-17.924828459120654
14.033864201062364,17.575874440816676,1.6389744931772408,1154469.1070687058,-0.4348545930309237,0.18237217800428818,41.35232431707077,-26.815262009823556,1.8236260247897604,-29.077363409034984,-17.033359480505432
15.981632231795155,17.078734378734513,1.6101776394849516,1090291.9872372923,-0.3505903518074206,0.2847047324197245,48.407315079137405,-19.816661651524356,-5.9415627786647125,-28.258468138175427,-14.515905325963022
18.2584026165957,20.563508388367268,1.8365315911193758,1579184.83806505,-0.6435240734421428,0.5977158973921806,45.30464859856154,-21.9462486092334,11.073291442897698,-29.69884457565641,-21.88721111973876
15.184825988651264,17.162598546060977,1.6562905153162861,1101489.412795832,-0.3849114869140911,0.08875929170264873,43.70674726266803,-23.137412229268506,0.21996635740609094,-31.135073848769004,-16.14176125130917
11.884200904951616,15.063033114405812,1.5576849292962804,849635.5978399019,-0.524625186317033,0.4107245112553608,41.320009757880065,-21.407268914042575,5.093604067225778,-24.59765885120661,-17.033816120561433
16.255737848115626,18.60759447180221,1.6911170028464846,1293424.5725978562,-0.5304928478663826,0.6260796989659245,44.13395706688575,-28.032596728798545,6.497370110448728,-29.82759265126181,-16.673682751076946
12.120990967192267,15.955696982873185,1.6910297231033493,953829.4558533123,-0.46771874097527755,0.348902802798817,50.791862813472605,-22.001694367542918,-0.4303258600504901,-27.382674608490493,-19.70878883454338
13.585356094425306,16.298936823161778,1.6673416319709653,994553.0446759692,-0.3619757120261238,0.23784726086305819,47.37330701175451,-22.97477802740777,0.7041287384021535,-31.380816658324335,-18.746908035188753
13.008772510033886,14.386253056834217,1.5349443085212258,775531.8265237018,-0.32292079184845646,0.32665341374288026,45.71929888282676,-18.955922431249157,-2.4728931479849727,-25.99959585274558,-15.298112757114897
11.567644851275869,14.669831551937829,1.5558667282852596,806299.4358373303,-0.4402850514199668,0.4227653372469984,46.02061287994266,-20.66922157174598,-3.555147828106551,-28.996358300491863,-14.615359611527321
14.5754321536112,17.103713401382894,1.6494100270119016,1093929.2803770227,-0.45193178798235967,0.4071422089389869,45.385572391204995,-24.040842619077686,2.0355186096191638,-27.030001962648353,-18.15577004548897
15.72921496633213,18.878219472770695,1.6642041363813032,1330675.7434470428,-0.5254691836840837,0.49027973982112805,44.73373135745888,-22.99446992165296,4.633133335787067,-25.83850143833363,-14.718213332118392
15.413101581445328,18.747464246569148,1.7523557766782398,1313563.9066766729,-0.599670774754569,0.5354219048225506,47.79626436985069,-25.30715281363457,4.325198844178436,-30.620550375247994,-15.907188870576242
10.652067990038578,14.385790407293943,1.539963487880752,775539.6890563392,-0.27262919533223867,0.20326426385713647,51.54407862073277,-17.03383782742135,-5.270050375023137,-23.03619280578679,-17.076460275712236
14.17519224680405,15.380448715125619,1.6168368328728495,886133.6087042651,-0.4307112859138325,0.32374542039439724,47.60369236784415,-26.298043652589392,-1.2528151241765184,-25.545791623907768,-17.72907490915396
15.946269278856784,18.97944556757445,1.7193856823858515,1345565.750561952,-0.5165167803483013,0.5276088866434376,42.56252487749185,-23.9689873287211,6.305293764012056,-30.211304401351008,-19.291255904984435
